origin_type,strategy,origin,validation_stratum,ProductId,DateKey,horizon,actual,model,prediction,absolute_error,signed_error
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-18,4,90.0,XGBoost,125.79953002929688,35.799530029296875,35.799530029296875
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-17,3,237.0,XGBoost,271.9628601074219,34.962860107421875,34.962860107421875
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-17,3,53.0,XGBoost,87.35562133789062,34.355621337890625,34.355621337890625
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-15,1,164.0,XGBoost,132.62649536132812,31.373504638671875,-31.373504638671875
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-01,4,30.0,XGBoost,60.5895881652832,30.589588165283203,30.589588165283203
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-20,6,36.0,XGBoost,65.713623046875,29.713623046875,29.713623046875
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-21,7,35.0,XGBoost,64.63995361328125,29.63995361328125,29.63995361328125
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-04,7,69.0,XGBoost,98.59521484375,29.59521484375,29.59521484375
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-10,6,12.0,XGBoost,39.950706481933594,27.950706481933594,27.950706481933594
recent_benchmark,direct,2025-12-14,holiday_event,23,2025-12-15,1,59.0,XGBoost,32.0306396484375,26.9693603515625,-26.9693603515625
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-16,2,118.0,XGBoost,91.05352783203125,26.94647216796875,-26.94647216796875
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-03,6,48.0,XGBoost,74.62303161621094,26.623031616210938,26.623031616210938
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-22,1,55.0,XGBoost,28.473655700683594,26.526344299316406,-26.526344299316406
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-15,1,112.0,XGBoost,85.60432434082031,26.395675659179688,-26.395675659179688
recent_benchmark,direct,2025-12-14,holiday_event,27,2025-12-18,4,23.0,XGBoost,49.35734558105469,26.357345581054688,26.357345581054688
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-10,6,27.0,XGBoost,0.6985042691230774,26.301495730876923,-26.301495730876923
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-30,2,68.0,XGBoost,42.39348220825195,25.606517791748047,-25.606517791748047
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-08,4,57.0,XGBoost,31.422643661499023,25.577356338500977,-25.577356338500977
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-15,1,114.0,XGBoost,89.17547607421875,24.82452392578125,-24.82452392578125
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-22,1,48.0,XGBoost,23.388086318969727,24.611913681030273,-24.611913681030273
recent_benchmark,direct,2025-12-14,holiday_event,17,2025-12-15,1,46.0,XGBoost,21.785114288330078,24.214885711669922,-24.214885711669922
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-08,4,36.0,XGBoost,12.12585735321045,23.87414264678955,-23.87414264678955
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-09,5,38.0,XGBoost,14.274171829223633,23.725828170776367,-23.725828170776367
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-20,6,34.0,XGBoost,57.43000030517578,23.43000030517578,23.43000030517578
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-22,1,112.0,XGBoost,88.7177963256836,23.282203674316406,-23.282203674316406
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-11,7,24.0,XGBoost,1.0793370008468628,22.920662999153137,-22.920662999153137
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-11,7,22.0,XGBoost,44.782371520996094,22.782371520996094,22.782371520996094
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-11,7,50.0,XGBoost,27.66172218322754,22.33827781677246,-22.33827781677246
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-15,1,36.0,XGBoost,58.26557159423828,22.26557159423828,22.26557159423828
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-06,2,24.0,XGBoost,1.995550513267517,22.004449486732483,-22.004449486732483
recent_benchmark,direct,2025-12-21,holiday_event,2,2025-12-23,2,48.0,XGBoost,26.04997444152832,21.95002555847168,-21.95002555847168
recent_benchmark,direct,2026-01-04,winter_test_like,8,2026-01-11,7,53.0,XGBoost,31.13003921508789,21.86996078491211,-21.86996078491211
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-19,5,74.0,XGBoost,95.85676574707031,21.856765747070312,21.856765747070312
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-21,7,40.0,XGBoost,61.649993896484375,21.649993896484375,21.649993896484375
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-16,2,215.0,XGBoost,193.81175231933594,21.188247680664062,-21.188247680664062
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-19,5,39.0,XGBoost,59.867584228515625,20.867584228515625,20.867584228515625
recent_benchmark,direct,2025-12-28,holiday_event,25,2025-12-31,3,9.0,XGBoost,29.712265014648438,20.712265014648438,20.712265014648438
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-18,4,46.0,XGBoost,66.56195068359375,20.56195068359375,20.56195068359375
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-21,7,97.0,XGBoost,117.55075073242188,20.550750732421875,20.550750732421875
recent_benchmark,direct,2025-12-14,holiday_event,10,2025-12-17,3,52.0,XGBoost,31.56551742553711,20.43448257446289,-20.43448257446289
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-08,4,44.0,XGBoost,23.83303451538086,20.16696548461914,-20.16696548461914
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-21,7,11.0,XGBoost,31.048559188842773,20.048559188842773,20.048559188842773
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-19,5,148.0,XGBoost,168.0386199951172,20.038619995117188,20.038619995117188
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-15,1,111.0,XGBoost,91.1513442993164,19.848655700683594,-19.848655700683594
recent_benchmark,direct,2026-01-04,winter_test_like,9,2026-01-10,6,35.0,XGBoost,15.2055082321167,19.7944917678833,-19.7944917678833
recent_benchmark,direct,2025-12-28,holiday_event,24,2026-01-01,4,18.0,XGBoost,37.397884368896484,19.397884368896484,19.397884368896484
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-28,7,54.0,XGBoost,73.14929962158203,19.14929962158203,19.14929962158203
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-16,2,79.0,XGBoost,98.13531494140625,19.13531494140625,19.13531494140625
recent_benchmark,direct,2025-12-28,holiday_event,30,2025-12-31,3,12.0,XGBoost,31.033681869506836,19.033681869506836,19.033681869506836
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-06,2,19.0,XGBoost,37.70398712158203,18.70398712158203,18.70398712158203
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-07,3,20.0,XGBoost,1.5454837083816528,18.454516291618347,-18.454516291618347
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-20,6,142.0,XGBoost,160.40206909179688,18.402069091796875,18.402069091796875
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-21,7,49.0,XGBoost,67.08790588378906,18.087905883789062,18.087905883789062
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-27,6,66.0,XGBoost,47.99544143676758,18.004558563232422,-18.004558563232422
recent_benchmark,direct,2026-01-04,winter_test_like,26,2026-01-07,3,12.0,XGBoost,29.318035125732422,17.318035125732422,17.318035125732422
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-09,5,18.0,XGBoost,0.810800313949585,17.189199686050415,-17.189199686050415
recent_benchmark,direct,2025-12-14,holiday_event,14,2025-12-15,1,46.0,XGBoost,28.819026947021484,17.180973052978516,-17.180973052978516
recent_benchmark,direct,2025-12-28,holiday_event,2,2025-12-30,2,23.0,XGBoost,40.127052307128906,17.127052307128906,17.127052307128906
recent_benchmark,direct,2025-12-14,holiday_event,20,2025-12-15,1,45.0,XGBoost,28.065160751342773,16.934839248657227,-16.934839248657227
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-07,3,39.0,XGBoost,22.079105377197266,16.920894622802734,-16.920894622802734
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-20,6,32.0,XGBoost,48.79191207885742,16.791912078857422,16.791912078857422
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-26,5,53.0,XGBoost,36.3307991027832,16.669200897216797,-16.669200897216797
recent_benchmark,direct,2025-12-28,holiday_event,23,2026-01-04,7,50.0,XGBoost,33.33107376098633,16.668926239013672,-16.668926239013672
recent_benchmark,direct,2025-12-28,holiday_event,2,2026-01-04,7,38.0,XGBoost,54.18876266479492,16.188762664794922,16.188762664794922
recent_benchmark,direct,2025-12-21,holiday_event,28,2025-12-26,5,26.0,XGBoost,9.818366050720215,16.181633949279785,-16.181633949279785
recent_benchmark,direct,2025-12-28,holiday_event,30,2026-01-01,4,20.0,XGBoost,36.02092742919922,16.02092742919922,16.02092742919922
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-19,5,72.0,XGBoost,87.9549789428711,15.954978942871094,15.954978942871094
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-10,6,44.0,XGBoost,28.056991577148438,15.943008422851562,-15.943008422851562
recent_benchmark,direct,2025-12-14,holiday_event,7,2025-12-17,3,45.0,XGBoost,29.101598739624023,15.898401260375977,-15.898401260375977
recent_benchmark,direct,2025-12-28,holiday_event,27,2026-01-01,4,6.0,XGBoost,21.74496841430664,15.74496841430664,15.74496841430664
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-17,3,131.0,XGBoost,115.26236724853516,15.737632751464844,-15.737632751464844
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-21,7,73.0,XGBoost,57.30179214477539,15.69820785522461,-15.69820785522461
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-28,7,85.0,XGBoost,100.6220474243164,15.622047424316406,15.622047424316406
recent_benchmark,direct,2025-12-14,holiday_event,27,2025-12-21,7,27.0,XGBoost,42.4572868347168,15.457286834716797,15.457286834716797
recent_benchmark,direct,2026-01-04,winter_test_like,7,2026-01-07,3,29.0,XGBoost,13.64522933959961,15.35477066040039,-15.35477066040039
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-21,7,25.0,XGBoost,40.320335388183594,15.320335388183594,15.320335388183594
recent_benchmark,direct,2025-12-14,holiday_event,16,2025-12-18,4,45.0,XGBoost,60.31563186645508,15.315631866455078,15.315631866455078
recent_benchmark,direct,2025-12-14,holiday_event,18,2025-12-16,2,48.0,XGBoost,33.010337829589844,14.989662170410156,-14.989662170410156
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-23,2,91.0,XGBoost,76.05060577392578,14.949394226074219,-14.949394226074219
recent_benchmark,direct,2025-12-14,holiday_event,28,2025-12-15,1,56.0,XGBoost,41.14165496826172,14.858345031738281,-14.858345031738281
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-19,5,99.0,XGBoost,84.25989532470703,14.740104675292969,-14.740104675292969
recent_benchmark,direct,2025-12-21,holiday_event,30,2025-12-26,5,36.0,XGBoost,21.283967971801758,14.716032028198242,-14.716032028198242
recent_benchmark,direct,2025-12-14,holiday_event,22,2025-12-15,1,52.0,XGBoost,37.285972595214844,14.714027404785156,-14.714027404785156
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-19,5,148.0,LightGBM,231.26292419433594,83.26292419433594,83.26292419433594
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-15,1,347.0,LightGBM,263.8730773925781,83.12692260742188,-83.12692260742188
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-15,1,236.0,LightGBM,165.107421875,70.892578125,-70.892578125
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-21,7,127.0,LightGBM,195.17794799804688,68.17794799804688,68.17794799804688
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-21,7,60.0,LightGBM,124.54230499267578,64.54230499267578,64.54230499267578
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-15,1,207.0,LightGBM,143.7880859375,63.2119140625,-63.2119140625
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,LightGBM,198.66587829589844,62.33412170410156,-62.33412170410156
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-17,3,94.0,LightGBM,145.00941467285156,51.00941467285156,51.00941467285156
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-19,5,80.0,LightGBM,128.7025146484375,48.7025146484375,48.7025146484375
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-19,5,74.0,LightGBM,121.30137634277344,47.30137634277344,47.30137634277344
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-16,2,208.0,LightGBM,162.23316955566406,45.76683044433594,-45.76683044433594
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-20,6,36.0,LightGBM,81.6568374633789,45.656837463378906,45.656837463378906
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-19,5,93.0,LightGBM,138.32388305664062,45.323883056640625,45.323883056640625
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-04,7,69.0,LightGBM,113.42435455322266,44.424354553222656,44.424354553222656
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-18,4,97.0,LightGBM,140.44586181640625,43.44586181640625,43.44586181640625
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-20,6,69.0,LightGBM,111.54898071289062,42.548980712890625,42.548980712890625
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-21,7,35.0,LightGBM,75.34085083007812,40.340850830078125,40.340850830078125
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-18,4,209.0,LightGBM,248.88551330566406,39.88551330566406,39.88551330566406
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-28,7,85.0,LightGBM,45.775779724121094,39.224220275878906,-39.224220275878906
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-19,5,65.0,LightGBM,103.30106353759766,38.301063537597656,38.301063537597656
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-11,7,75.0,LightGBM,36.84886169433594,38.15113830566406,-38.15113830566406
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-18,4,46.0,LightGBM,83.23271179199219,37.23271179199219,37.23271179199219
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-19,5,39.0,LightGBM,75.94356536865234,36.943565368652344,36.943565368652344
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-22,1,112.0,LightGBM,75.56349182128906,36.43650817871094,-36.43650817871094
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-19,5,99.0,LightGBM,134.759033203125,35.759033203125,35.759033203125
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-21,7,44.0,LightGBM,79.31780242919922,35.31780242919922,35.31780242919922
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-18,4,127.0,LightGBM,162.1396026611328,35.13960266113281,35.13960266113281
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-15,1,158.0,LightGBM,123.32182312011719,34.67817687988281,-34.67817687988281
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-18,4,141.0,LightGBM,175.049560546875,34.049560546875,34.049560546875
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-20,6,54.0,LightGBM,86.69715118408203,32.69715118408203,32.69715118408203
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-18,4,90.0,LightGBM,122.67118835449219,32.67118835449219,32.67118835449219
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-18,4,136.0,LightGBM,168.6252899169922,32.62528991699219,32.62528991699219
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-21,7,40.0,LightGBM,72.46633911132812,32.466339111328125,32.466339111328125
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-19,5,72.0,LightGBM,104.3927001953125,32.3927001953125,32.3927001953125
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-25,4,55.0,LightGBM,23.93499183654785,31.06500816345215,-31.06500816345215
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-01,4,25.0,LightGBM,55.90300750732422,30.90300750732422,30.90300750732422
recent_benchmark,direct,2025-12-14,holiday_event,1,2025-12-17,3,190.0,LightGBM,160.4781036376953,29.521896362304688,-29.521896362304688
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-17,3,53.0,LightGBM,82.37769317626953,29.37769317626953,29.37769317626953
recent_benchmark,direct,2025-12-14,holiday_event,27,2025-12-18,4,23.0,LightGBM,52.121768951416016,29.121768951416016,29.121768951416016
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-20,6,71.0,LightGBM,99.71784210205078,28.71784210205078,28.71784210205078
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-20,6,34.0,LightGBM,62.32138442993164,28.32138442993164,28.32138442993164
recent_benchmark,direct,2025-12-14,holiday_event,25,2025-12-20,6,32.0,LightGBM,59.829776763916016,27.829776763916016,27.829776763916016
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-04,7,114.0,LightGBM,86.30894470214844,27.691055297851562,-27.691055297851562
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-20,6,142.0,LightGBM,169.32107543945312,27.321075439453125,27.321075439453125
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-10,6,27.0,LightGBM,0.06806942075490952,26.93193057924509,-26.93193057924509
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-26,5,53.0,LightGBM,26.55355453491211,26.44644546508789,-26.44644546508789
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-21,7,70.0,LightGBM,96.29706573486328,26.29706573486328,26.29706573486328
recent_benchmark,direct,2025-12-28,holiday_event,29,2026-01-01,4,30.0,LightGBM,55.96635818481445,25.966358184814453,25.966358184814453
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-21,7,53.0,LightGBM,78.76676177978516,25.766761779785156,25.766761779785156
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-16,2,76.0,LightGBM,101.73756408691406,25.737564086914062,25.737564086914062
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-17,3,61.0,LightGBM,86.65354919433594,25.653549194335938,25.653549194335938
recent_benchmark,direct,2026-01-04,winter_test_like,14,2026-01-08,4,57.0,LightGBM,31.71132469177246,25.28867530822754,-25.28867530822754
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-27,6,68.0,LightGBM,42.73677444458008,25.263225555419922,-25.263225555419922
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-18,4,62.0,LightGBM,87.1247787475586,25.124778747558594,25.124778747558594
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-15,1,164.0,LightGBM,138.94503784179688,25.054962158203125,-25.054962158203125
recent_benchmark,direct,2026-01-04,winter_test_like,8,2026-01-11,7,53.0,LightGBM,28.433807373046875,24.566192626953125,-24.566192626953125
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-21,7,25.0,LightGBM,49.42800521850586,24.42800521850586,24.42800521850586
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-25,4,50.0,LightGBM,25.8699893951416,24.1300106048584,-24.1300106048584
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-09,5,38.0,LightGBM,13.953588485717773,24.046411514282227,-24.046411514282227
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-06,2,24.0,LightGBM,0.0,24.0,-24.0
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-16,2,79.0,LightGBM,102.9695053100586,23.969505310058594,23.969505310058594
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-11,7,24.0,LightGBM,0.11758159101009369,23.882418408989906,-23.882418408989906
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-11,7,50.0,LightGBM,26.16338348388672,23.83661651611328,-23.83661651611328
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-08,4,44.0,LightGBM,20.5311279296875,23.4688720703125,-23.4688720703125
recent_benchmark,direct,2026-01-04,winter_test_like,19,2026-01-08,4,36.0,LightGBM,12.725179672241211,23.27482032775879,-23.27482032775879
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-21,7,49.0,LightGBM,71.96552276611328,22.96552276611328,22.96552276611328
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-19,5,43.0,LightGBM,65.85689544677734,22.856895446777344,22.856895446777344
recent_benchmark,direct,2025-12-14,holiday_event,23,2025-12-15,1,59.0,LightGBM,36.75668716430664,22.24331283569336,-22.24331283569336
recent_benchmark,direct,2025-12-21,holiday_event,11,2025-12-23,2,20.0,LightGBM,42.050472259521484,22.050472259521484,22.050472259521484
recent_benchmark,direct,2025-12-14,holiday_event,29,2025-12-20,6,76.0,LightGBM,98.03861999511719,22.038619995117188,22.038619995117188
recent_benchmark,direct,2025-12-14,holiday_event,10,2025-12-17,3,52.0,LightGBM,29.98162269592285,22.01837730407715,-22.01837730407715
recent_benchmark,direct,2025-12-28,holiday_event,25,2025-12-31,3,9.0,LightGBM,30.66373634338379,21.66373634338379,21.66373634338379
recent_benchmark,direct,2025-12-21,holiday_event,1,2025-12-22,1,48.0,LightGBM,26.41157341003418,21.58842658996582,-21.58842658996582
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-17,3,71.0,LightGBM,92.29515838623047,21.29515838623047,21.29515838623047
recent_benchmark,direct,2025-12-14,holiday_event,13,2025-12-18,4,25.0,LightGBM,46.223995208740234,21.223995208740234,21.223995208740234
recent_benchmark,direct,2025-12-28,holiday_event,24,2026-01-01,4,18.0,LightGBM,39.20021438598633,21.200214385986328,21.200214385986328
recent_benchmark,direct,2026-01-04,winter_test_like,9,2026-01-10,6,35.0,LightGBM,14.096421241760254,20.903578758239746,-20.903578758239746
recent_benchmark,direct,2025-12-14,holiday_event,7,2025-12-21,7,9.0,LightGBM,29.764787673950195,20.764787673950195,20.764787673950195
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-20,6,21.0,LightGBM,41.731143951416016,20.731143951416016,20.731143951416016
recent_benchmark,direct,2025-12-14,holiday_event,5,2025-12-19,5,34.0,LightGBM,54.40697479248047,20.40697479248047,20.40697479248047
recent_benchmark,direct,2026-01-04,winter_test_like,12,2026-01-07,3,20.0,LightGBM,0.0,20.0,-20.0
recent_benchmark,direct,2025-12-21,holiday_event,4,2025-12-28,7,5.0,LightGBM,24.89876937866211,19.89876937866211,19.89876937866211
recent_benchmark,direct,2025-12-28,holiday_event,26,2025-12-31,3,25.0,LightGBM,44.722007751464844,19.722007751464844,19.722007751464844
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-15,1,36.0,LightGBM,55.543601989746094,19.543601989746094,19.543601989746094
recent_benchmark,direct,2025-12-14,holiday_event,30,2025-12-15,1,112.0,LightGBM,92.50885009765625,19.49114990234375,-19.49114990234375
recent_benchmark,direct,2025-12-14,holiday_event,24,2025-12-20,6,54.0,LightGBM,73.38074493408203,19.38074493408203,19.38074493408203
recent_benchmark,direct,2025-12-14,holiday_event,9,2025-12-21,7,11.0,LightGBM,30.246177673339844,19.246177673339844,19.246177673339844
recent_benchmark,direct,2025-12-21,holiday_event,29,2025-12-27,6,66.0,LightGBM,46.81584930419922,19.18415069580078,-19.18415069580078
recent_benchmark,direct,2025-12-14,holiday_event,20,2025-12-15,1,45.0,LightGBM,25.872140884399414,19.127859115600586,-19.127859115600586
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-26,5,46.0,LightGBM,26.934356689453125,19.065643310546875,-19.065643310546875
recent_benchmark,direct,2026-01-04,winter_test_like,16,2026-01-07,3,39.0,LightGBM,20.13825035095215,18.86174964904785,-18.86174964904785
recent_benchmark,direct,2025-12-28,holiday_event,30,2025-12-31,3,12.0,LightGBM,30.746158599853516,18.746158599853516,18.746158599853516
recent_benchmark,direct,2025-12-28,holiday_event,23,2026-01-04,7,50.0,LightGBM,31.431766510009766,18.568233489990234,-18.568233489990234
recent_benchmark,direct,2025-12-14,holiday_event,17,2025-12-15,1,46.0,LightGBM,27.445837020874023,18.554162979125977,-18.554162979125977
recent_benchmark,direct,2025-12-14,holiday_event,11,2025-12-15,1,168.0,LightGBM,149.4615478515625,18.5384521484375,-18.5384521484375
recent_benchmark,direct,2025-12-21,holiday_event,28,2025-12-26,5,26.0,LightGBM,7.525701999664307,18.474298000335693,-18.474298000335693
recent_benchmark,direct,2025-12-28,holiday_event,30,2026-01-04,7,67.0,LightGBM,85.3817367553711,18.381736755371094,18.381736755371094
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-16,2,139.0,LightGBM,120.63616943359375,18.36383056640625,-18.36383056640625
recent_benchmark,direct,2025-12-14,holiday_event,8,2025-12-15,1,111.0,LightGBM,92.70272827148438,18.297271728515625,-18.297271728515625
recent_benchmark,direct,2025-12-14,holiday_event,14,2025-12-15,1,46.0,LightGBM,27.740415573120117,18.259584426879883,-18.259584426879883
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-15,1,347.0,DynamicRidge,1017.4136962890625,670.4136962890625,670.4136962890625
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-16,2,267.0,DynamicRidge,805.96337890625,538.96337890625,538.96337890625
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-17,3,237.0,DynamicRidge,544.78662109375,307.78662109375,307.78662109375
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-19,5,148.0,DynamicRidge,319.8453063964844,171.84530639648438,171.84530639648438
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-16,2,215.0,DynamicRidge,344.9927673339844,129.99276733398438,129.99276733398438
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-15,1,158.0,DynamicRidge,38.31816482543945,119.68183517456055,-119.68183517456055
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-20,6,142.0,DynamicRidge,254.31336975097656,112.31336975097656,112.31336975097656
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-16,2,182.0,DynamicRidge,287.0866394042969,105.08663940429688,105.08663940429688
recent_benchmark,direct,2025-12-14,holiday_event,2,2025-12-16,2,139.0,DynamicRidge,43.86248016357422,95.13751983642578,-95.13751983642578
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-20,6,69.0,DynamicRidge,163.74716186523438,94.74716186523438,94.74716186523438
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-20,6,36.0,DynamicRidge,121.1922378540039,85.1922378540039,85.1922378540039
recent_benchmark,direct,2025-12-14,holiday_event,3,2025-12-17,3,172.0,DynamicRidge,254.59710693359375,82.59710693359375,82.59710693359375
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-17,3,206.0,DynamicRidge,288.5036926269531,82.50369262695312,82.50369262695312
recent_benchmark,direct,2025-12-21,holiday_event,26,2025-12-22,1,112.0,DynamicRidge,34.577022552490234,77.42297744750977,-77.42297744750977
recent_benchmark,direct,2025-12-14,holiday_event,26,2025-12-18,4,209.0,DynamicRidge,282.7882995605469,73.78829956054688,73.78829956054688
recent_benchmark,direct,2025-12-28,holiday_event,26,2026-01-04,7,114.0,DynamicRidge,47.896339416503906,66.1036605834961,-66.1036605834961
recent_benchmark,direct,2025-12-14,holiday_event,4,2025-12-15,1,261.0,DynamicRidge,326.1996154785156,65.19961547851562,65.19961547851562
