ProductId,horizon,DateKey,origin,origin_type,strategy,validation_stratum,pred_NeuralNet,fallback_NeuralNet,nonfinite_NeuralNet,catastrophic_NeuralNet,residual_guard_NeuralNet,residual_nonfinite_NeuralNet,residual_raw_min_NeuralNet,residual_raw_max_NeuralNet,safety_limit_NeuralNet,pred_NeuralNet_seed42,actual,ProductAvailable,baseline,pred_SeasonalNaive,pred_MovingAvg28
21,5,2023-01-15,2023-01-10,development,direct,winter_test_like,19.0589786462108,False,False,False,False,False,,,,19.0589786462108,41.0,True,22.7,33.0,20.5
22,5,2023-01-15,2023-01-10,development,direct,winter_test_like,6.076241762998508,False,False,False,False,False,,,,6.076241762998508,0.0,True,9.7,0.0,17.428571428571427
23,5,2023-01-15,2023-01-10,development,direct,winter_test_like,31.9899639585626,False,False,False,False,False,,,,31.9899639585626,27.0,True,40.8,73.0,37.785714285714285
24,5,2023-01-15,2023-01-10,development,direct,winter_test_like,10.99174049322556,False,False,False,False,False,,,,10.99174049322556,0.0,False,,,
25,5,2023-01-15,2023-01-10,development,direct,winter_test_like,31.627596815481095,False,False,False,False,False,,,,31.627596815481095,30.0,True,30.9,41.0,30.678571428571427
26,5,2023-01-15,2023-01-10,development,direct,winter_test_like,0.0,False,False,False,False,False,,,,0.0,0.0,False,0.0,0.0,5.454545454545454
27,5,2023-01-15,2023-01-10,development,direct,winter_test_like,14.559593977687623,False,False,False,False,False,,,,14.559593977687623,1.0,True,35.333333333333336,42.0,26.416666666666668
28,5,2023-01-15,2023-01-10,development,direct,winter_test_like,20.69975361167659,False,False,False,False,False,,,,20.69975361167659,25.0,True,5.9,8.0,5.107142857142857
1,6,2023-01-16,2023-01-10,development,direct,winter_test_like,54.27095681292132,False,False,False,False,False,,,,54.27095681292132,47.0,True,58.2,50.0,81.92857142857143
2,6,2023-01-16,2023-01-10,development,direct,winter_test_like,42.06200322933231,False,False,False,False,False,,,,42.06200322933231,41.0,True,66.3,58.0,67.25
3,6,2023-01-16,2023-01-10,development,direct,winter_test_like,25.760091019770478,False,False,False,False,False,,,,25.760091019770478,30.0,True,30.0,10.0,54.67857142857143
